match_id,hero_name,primary_attr,result,match_date,play_hour,day_name,duration_min,kills,deaths,assists,kda,average_rank,party_size,game_mode_name,lobby_name
8671378900,Crystal Maiden,int,Win,1/31/2026,14,Saturday,35.27,5,4,21,6.5,51,2,game_mode_all_draft,lobby_type_ranked
8671339923,Skywrath Mage,int,Lose,1/31/2026,13,Saturday,36.25,0,10,14,1.4,43,2,game_mode_all_draft,lobby_type_ranked
8671305207,Lion,int,Lose,1/31/2026,13,Saturday,27.47,1,12,3,0.333333333,44,2,game_mode_all_draft,lobby_type_ranked
8660820267,Skywrath Mage,int,Lose,1/23/2026,20,Friday,48.97,0,16,16,1,51,,game_mode_all_draft,lobby_type_ranked
8654842602,Jakiro,int,Win,1/18/2026,23,Sunday,39.85,6,8,18,3,41,,game_mode_all_draft,lobby_type_ranked
8654779883,Lion,int,Lose,1/18/2026,22,Sunday,33.13,5,18,8,0.722222222,41,5,game_mode_all_draft,lobby_type_ranked
8654697320,Skywrath Mage,int,Lose,1/18/2026,22,Sunday,44.72,5,14,22,1.928571429,34,3,game_mode_all_draft,lobby_type_ranked
8549945847,Lion,int,Win,11/9/2025,14,Sunday,44.38,3,17,25,1.647058824,44,,game_mode_all_draft,lobby_type_ranked
8549864703,Lion,int,Win,11/9/2025,13,Sunday,50.5,6,10,34,4,44,2,game_mode_all_draft,lobby_type_ranked
8549818889,Lion,int,Lose,11/9/2025,12,Sunday,45.6,6,14,23,2.071428571,44,,game_mode_all_draft,lobby_type_ranked
8548617878,Skywrath Mage,int,Win,11/8/2025,19,Saturday,51.2,7,15,36,2.866666667,44,,game_mode_all_draft,lobby_type_ranked
8544654000,Skywrath Mage,int,Win,11/5/2025,23,Wednesday,33.62,3,10,31,3.4,44,2,game_mode_all_draft,lobby_type_ranked
8544598325,Skywrath Mage,int,Win,11/5/2025,22,Wednesday,29.92,3,8,27,3.75,43,,game_mode_all_draft,lobby_type_ranked
8544501062,Skywrath Mage,int,Win,11/5/2025,21,Wednesday,51.05,4,14,26,2.142857143,43,,game_mode_all_draft,lobby_type_ranked
8543288181,Undying,str,Win,11/4/2025,22,Tuesday,55.23,5,7,28,4.714285714,41,,game_mode_all_draft,lobby_type_ranked
8543191481,Skywrath Mage,int,Lose,11/4/2025,21,Tuesday,50.62,6,10,22,2.8,44,,game_mode_all_draft,lobby_type_ranked
8543109658,Jakiro,int,Lose,11/4/2025,21,Tuesday,31.37,4,13,15,1.461538462,45,,game_mode_all_draft,lobby_type_ranked
8541186862,Shadow Shaman,int,Lose,11/3/2025,15,Monday,60.9,0,12,17,1.416666667,43,,game_mode_all_draft,lobby_type_ranked
8541137251,Lion,int,Lose,11/3/2025,14,Monday,50.8,6,17,16,1.294117647,42,,game_mode_all_draft,lobby_type_ranked
8541059678,Skywrath Mage,int,Win,11/3/2025,12,Monday,68.03,11,13,39,3.846153846,43,,game_mode_all_draft,lobby_type_ranked
8541033646,Shadow Shaman,int,Win,11/3/2025,12,Monday,36.03,3,5,6,1.8,42,,game_mode_all_draft,lobby_type_ranked
8540212723,Shadow Shaman,int,Lose,11/2/2025,22,Sunday,44.18,4,14,19,1.642857143,35,,game_mode_all_draft,lobby_type_ranked
8540137236,Skywrath Mage,int,Win,11/2/2025,21,Sunday,35.97,12,3,18,10,41,,game_mode_all_draft,lobby_type_ranked
8540057554,Lion,int,Lose,11/2/2025,21,Sunday,37.52,5,15,19,1.6,42,,game_mode_all_draft,lobby_type_ranked
8539954708,Skywrath Mage,int,Lose,11/2/2025,20,Sunday,41.22,4,11,13,1.545454545,42,3,game_mode_all_draft,lobby_type_ranked
8539846695,Lion,int,Win,11/2/2025,18,Sunday,54.67,5,17,26,1.823529412,43,,game_mode_all_draft,lobby_type_ranked
8539757872,Leshrac,int,Win,11/2/2025,17,Sunday,50.88,6,10,23,2.9,42,,game_mode_all_draft,lobby_type_ranked
8539674769,Skywrath Mage,int,Win,11/2/2025,16,Sunday,54.05,3,12,24,2.25,35,3,game_mode_all_draft,lobby_type_ranked
8539627287,Ancient Apparition,int,Lose,11/2/2025,16,Sunday,34.27,2,11,4,0.545454545,45,,game_mode_all_draft,lobby_type_ranked
8535517181,Lion,int,Win,10/30/2025,22,Thursday,33.42,4,12,22,2.166666667,35,,game_mode_all_draft,lobby_type_ranked
8535439128,Shadow Shaman,int,Win,10/30/2025,22,Thursday,42.43,5,8,22,3.375,35,,game_mode_all_draft,lobby_type_ranked
8535359225,Queen of Pain,int,Lose,10/30/2025,21,Thursday,41.68,1,16,27,1.75,43,,game_mode_all_draft,lobby_type_ranked
8522050513,Jakiro,int,Lose,10/21/2025,23,Tuesday,70.37,3,19,24,1.421052632,44,3,game_mode_all_draft,lobby_type_ranked
8520763946,Skywrath Mage,int,Lose,10/21/2025,0,Tuesday,36.82,3,12,15,1.5,41,,game_mode_all_draft,lobby_type_ranked
8517513917,Jakiro,int,Win,10/19/2025,1,Sunday,27.32,5,6,27,5.333333333,41,3,game_mode_all_draft,lobby_type_ranked
8517393739,Warlock,int,Lose,10/19/2025,0,Sunday,44.33,4,17,24,1.647058824,42,,game_mode_all_draft,lobby_type_ranked
8517270944,Leshrac,int,Lose,10/18/2025,22,Saturday,57.75,9,19,26,1.842105263,42,,game_mode_all_draft,lobby_type_ranked
8517113581,Lion,int,Win,10/18/2025,21,Saturday,65.5,14,16,27,2.5625,43,,game_mode_all_draft,lobby_type_ranked
8512400257,Skywrath Mage,int,Win,10/15/2025,20,Wednesday,39.55,3,10,21,2.4,45,,game_mode_all_draft,lobby_type_ranked
8511171332,Skywrath Mage,int,Lose,10/14/2025,22,Tuesday,35.85,7,9,10,1.888888889,42,,game_mode_all_draft,lobby_type_ranked
8511050715,Pugna,int,Lose,10/14/2025,21,Tuesday,49.77,1,15,21,1.466666667,44,2,game_mode_all_draft,lobby_type_ranked
8510864567,Skywrath Mage,int,Lose,10/14/2025,19,Tuesday,70.58,15,14,34,3.5,43,,game_mode_all_draft,lobby_type_ranked
8510780541,Lion,int,Lose,10/14/2025,18,Tuesday,52.38,2,15,16,1.2,43,,game_mode_all_draft,lobby_type_ranked
8510706260,Warlock,int,Lose,10/14/2025,17,Tuesday,45.05,5,12,14,1.583333333,43,,game_mode_all_draft,lobby_type_ranked
8510666643,Warlock,int,Win,10/14/2025,16,Tuesday,29.42,6,5,16,4.4,42,,game_mode_all_draft,lobby_type_ranked
8510636073,Pugna,int,Lose,10/14/2025,16,Tuesday,30.38,2,8,10,1.5,43,,game_mode_all_draft,lobby_type_ranked
8509965976,Abaddon,all,Lose,10/14/2025,1,Tuesday,33.62,0,10,5,0.5,42,,game_mode_all_draft,lobby_type_ranked
8509892773,Abaddon,all,Lose,10/14/2025,0,Tuesday,41.87,2,17,18,1.176470588,41,,game_mode_all_draft,lobby_type_ranked
8509794462,Shadow Shaman,int,Win,10/13/2025,23,Monday,39.37,1,9,19,2.222222222,44,,game_mode_all_draft,lobby_type_ranked
8509710497,Abaddon,all,Win,10/13/2025,22,Monday,35.02,2,5,10,2.4,44,,game_mode_all_draft,lobby_type_ranked
8509620078,Skywrath Mage,int,Win,10/13/2025,21,Monday,37.4,9,11,15,2.181818182,43,,game_mode_all_draft,lobby_type_ranked
8507910688,Warlock,int,Win,10/12/2025,20,Sunday,40.55,6,3,26,10.66666667,42,,game_mode_all_draft,lobby_type_ranked
8507792583,Abaddon,all,Win,10/12/2025,19,Sunday,49,3,6,19,3.666666667,41,,game_mode_all_draft,lobby_type_ranked
8507653148,Lion,int,Lose,10/12/2025,17,Sunday,74.05,11,18,52,3.5,35,,game_mode_all_draft,lobby_type_ranked
8507464585,Lion,int,Win,10/12/2025,15,Sunday,61.37,4,17,43,2.764705882,42,,game_mode_all_draft,lobby_type_ranked
8507301569,Warlock,int,Win,10/12/2025,13,Sunday,43.47,5,12,33,3.166666667,42,,game_mode_all_draft,lobby_type_ranked
8507251949,Skywrath Mage,int,Lose,10/12/2025,12,Sunday,43.75,4,9,13,1.888888889,41,,game_mode_all_draft,lobby_type_ranked
8506809932,Leshrac,int,Lose,10/12/2025,3,Sunday,39.88,8,13,10,1.384615385,43,,game_mode_all_draft,lobby_type_ranked
8506749907,Jakiro,int,Lose,10/12/2025,3,Sunday,35.4,1,11,10,1,41,3,game_mode_all_draft,lobby_type_ranked
8506661727,Skywrath Mage,int,Lose,10/12/2025,2,Sunday,51.55,10,12,15,2.083333333,41,,game_mode_all_draft,lobby_type_ranked
8506582251,Skywrath Mage,int,Lose,10/12/2025,1,Sunday,42.67,7,10,14,2.1,42,,game_mode_all_draft,lobby_type_ranked
8506503419,Jakiro,int,Lose,10/12/2025,0,Sunday,38.78,6,13,13,1.461538462,42,5,game_mode_all_draft,lobby_type_ranked
8506320943,Leshrac,int,Lose,10/11/2025,22,Saturday,32.08,2,15,12,0.933333333,42,,game_mode_all_draft,lobby_type_ranked
8506190793,Skywrath Mage,int,Lose,10/11/2025,21,Saturday,56.72,4,11,13,1.545454545,43,,game_mode_all_draft,lobby_type_ranked
8503952777,Skywrath Mage,int,Lose,10/10/2025,14,Friday,26.08,2,11,8,0.909090909,45,,game_mode_all_draft,lobby_type_ranked
8503916044,Leshrac,int,Lose,10/10/2025,13,Friday,42,9,8,8,2.125,44,,game_mode_all_draft,lobby_type_ranked
8502881959,Skywrath Mage,int,Lose,10/9/2025,20,Thursday,71.12,5,18,22,1.5,51,2,game_mode_all_draft,lobby_type_ranked
8496599714,Leshrac,int,Win,10/5/2025,20,Sunday,34.65,11,12,23,2.833333333,44,5,game_mode_all_draft,lobby_type_ranked
8496508488,Skywrath Mage,int,Win,10/5/2025,19,Sunday,39.38,14,8,27,5.125,41,,game_mode_all_draft,lobby_type_ranked
8496413364,Leshrac,int,Lose,10/5/2025,18,Sunday,47.43,5,15,10,1,43,,game_mode_all_draft,lobby_type_ranked
8490299657,Leshrac,int,Lose,10/2/2025,0,Thursday,33.63,1,11,4,0.454545455,33,,game_mode_all_draft,lobby_type_ranked
8490234043,Leshrac,int,Win,10/1/2025,23,Wednesday,31.6,10,8,16,3.25,33,,game_mode_all_draft,lobby_type_ranked
8490147272,Skywrath Mage,int,Win,10/1/2025,22,Wednesday,44.4,11,3,23,11.33333333,34,,game_mode_all_draft,lobby_type_ranked
8487122675,Vengeful Spirit,agi,Lose,9/30/2025,0,Tuesday,41.47,2,18,14,0.888888889,44,,game_mode_all_draft,lobby_type_ranked
8475086884,Shadow Shaman,int,Win,9/22/2025,22,Monday,54.7,3,13,19,1.692307692,53,,game_mode_all_draft,lobby_type_ranked
8474903236,Leshrac,int,Win,9/22/2025,20,Monday,47.87,1,9,23,2.666666667,54,,game_mode_all_draft,lobby_type_ranked
8473645747,Skywrath Mage,int,Win,9/22/2025,0,Monday,37.47,4,12,21,2.083333333,43,,game_mode_all_draft,lobby_type_ranked
8473571484,Leshrac,int,Lose,9/21/2025,23,Sunday,35.02,6,14,9,1.071428571,41,,game_mode_all_draft,lobby_type_ranked
8473483673,Skywrath Mage,int,Lose,9/21/2025,22,Sunday,39.77,8,16,18,1.625,41,,game_mode_all_draft,lobby_type_ranked
8470625174,Skywrath Mage,int,Win,9/20/2025,14,Saturday,29.17,7,4,16,5.75,44,,game_mode_all_draft,lobby_type_ranked
8466448363,Skywrath Mage,int,Win,9/17/2025,23,Wednesday,54.83,8,11,34,3.818181818,45,,game_mode_all_draft,lobby_type_ranked
8466354685,Shadow Shaman,int,Lose,9/17/2025,22,Wednesday,46.1,2,14,11,0.928571429,44,,game_mode_all_draft,lobby_type_ranked
8463123294,Crystal Maiden,int,Win,9/15/2025,21,Monday,34.57,3,6,19,3.666666667,44,,game_mode_all_draft,lobby_type_ranked
8461047830,Skywrath Mage,int,Lose,9/14/2025,14,Sunday,50.97,9,16,19,1.75,43,,game_mode_all_draft,lobby_type_ranked
8438559280,Skywrath Mage,int,Win,8/29/2025,23,Friday,38.42,4,12,24,2.333333333,45,,game_mode_all_draft,lobby_type_ranked
8438500509,Undying,str,Lose,8/29/2025,22,Friday,29.83,7,14,7,1,44,,game_mode_all_draft,lobby_type_ranked
8437102264,Skywrath Mage,int,Win,8/28/2025,22,Thursday,55.07,4,18,33,2.055555556,41,,game_mode_all_draft,lobby_type_ranked
8432889295,Skywrath Mage,int,Lose,8/25/2025,22,Monday,66.77,4,10,31,3.5,43,,game_mode_all_draft,lobby_type_ranked
8432800179,Skywrath Mage,int,Lose,8/25/2025,21,Monday,46.48,5,13,15,1.538461538,45,,game_mode_all_draft,lobby_type_ranked
8199025670,Dazzle,all,Win,3/3/2025,22,Monday,29.38,1,5,23,4.8,45,,game_mode_all_draft,lobby_type_ranked
8198974486,Warlock,int,Win,3/3/2025,21,Monday,26.18,2,1,17,19,52,,game_mode_all_draft,lobby_type_ranked
8197079276,Abaddon,all,Win,3/2/2025,15,Sunday,54.53,3,7,33,5.142857143,61,,game_mode_all_draft,lobby_type_ranked
8197012655,Warlock,int,Win,3/2/2025,14,Sunday,28.87,8,6,17,4.166666667,53,,game_mode_all_draft,lobby_type_ranked
8196958382,Marci,all,Lose,3/2/2025,14,Sunday,37.18,5,13,9,1.076923077,51,,game_mode_all_draft,lobby_type_ranked
8196900888,Skywrath Mage,int,Lose,3/2/2025,13,Sunday,52.95,6,13,31,2.846153846,45,,game_mode_all_draft,lobby_type_ranked
8196303937,Undying,str,Win,3/2/2025,1,Sunday,33.03,3,9,21,2.666666667,45,,game_mode_all_draft,lobby_type_ranked
8196245762,Witch Doctor,int,Win,3/2/2025,0,Sunday,32.1,8,9,15,2.555555556,53,,game_mode_all_draft,lobby_type_ranked
8196165690,Skywrath Mage,int,Win,3/2/2025,0,Sunday,46.53,5,11,31,3.272727273,52,,game_mode_all_draft,lobby_type_ranked
8196096980,Marci,all,Lose,3/1/2025,23,Saturday,35.13,7,15,11,1.2,45,,game_mode_all_draft,lobby_type_ranked
8191643483,Marci,all,Win,2/26/2025,21,Wednesday,27.47,8,6,25,5.5,55,,game_mode_all_draft,lobby_type_ranked
8191549314,Skywrath Mage,int,Lose,2/26/2025,20,Wednesday,46.8,3,12,17,1.666666667,53,,game_mode_all_draft,lobby_type_ranked
8175409102,Jakiro,int,Win,2/16/2025,1,Sunday,40.45,2,12,25,2.25,42,,game_mode_all_draft,lobby_type_ranked
8175329942,Skywrath Mage,int,Lose,2/16/2025,0,Sunday,40.37,5,14,7,0.857142857,43,,game_mode_all_draft,lobby_type_ranked
8175245649,Skywrath Mage,int,Win,2/15/2025,23,Saturday,44.42,6,12,20,2.166666667,44,,game_mode_all_draft,lobby_type_ranked
8173731387,Skywrath Mage,int,Win,2/15/2025,0,Saturday,36.55,9,4,14,5.75,51,,game_mode_all_draft,lobby_type_ranked
8173646001,Skywrath Mage,int,Win,2/14/2025,23,Friday,50.82,8,12,17,2.083333333,51,,game_mode_all_draft,lobby_type_ranked
8169889294,Skywrath Mage,int,Win,2/12/2025,2,Wednesday,67.7,5,10,20,2.5,43,3,game_mode_all_draft,lobby_type_ranked
8169802804,Skywrath Mage,int,Lose,2/12/2025,1,Wednesday,41.33,3,17,15,1.058823529,52,,game_mode_all_draft,lobby_type_ranked
8169735937,Skywrath Mage,int,Win,2/12/2025,0,Wednesday,41.3,6,8,15,2.625,52,,game_mode_all_draft,lobby_type_ranked
8169656558,Skywrath Mage,int,Lose,2/11/2025,23,Tuesday,42.97,9,13,11,1.538461538,51,,game_mode_all_draft,lobby_type_ranked
8169445192,Skywrath Mage,int,Lose,2/11/2025,21,Tuesday,39.95,8,10,17,2.5,45,,game_mode_all_draft,lobby_type_ranked
8168255258,Marci,all,Lose,2/10/2025,22,Monday,50.77,5,15,19,1.6,41,,game_mode_all_draft,lobby_type_ranked
8168191455,Skywrath Mage,int,Lose,2/10/2025,22,Monday,37.23,0,13,15,1.153846154,44,,game_mode_all_draft,lobby_type_ranked
8168125300,Skywrath Mage,int,Lose,2/10/2025,21,Monday,34.63,5,14,3,0.571428571,44,3,game_mode_all_draft,lobby_type_ranked
8167076588,Gyrocopter,agi,Win,2/10/2025,1,Monday,30.17,0,21,8,0.380952381,45,,game_mode_all_draft,lobby_type_ranked
8167017337,Undying,str,Win,2/10/2025,0,Monday,33.17,12,7,24,5.142857143,51,,game_mode_all_draft,lobby_type_ranked
8166953811,Skywrath Mage,int,Lose,2/9/2025,23,Sunday,34.92,3,12,8,0.916666667,41,,game_mode_all_draft,lobby_type_ranked
8166848513,Jakiro,int,Lose,2/9/2025,22,Sunday,45.43,5,19,13,0.947368421,42,,game_mode_all_draft,lobby_type_ranked
8166760631,Skywrath Mage,int,Win,2/9/2025,21,Sunday,40.08,12,4,24,9,42,,game_mode_all_draft,lobby_type_ranked
8166652758,Skywrath Mage,int,Lose,2/9/2025,20,Sunday,37,5,6,5,1.666666667,51,,game_mode_all_draft,lobby_type_ranked
8165246968,Marci,all,Win,2/8/2025,23,Saturday,36.78,14,6,23,6.166666667,51,,game_mode_all_draft,lobby_type_ranked
8163704530,Crystal Maiden,int,Lose,2/8/2025,0,Saturday,60.33,6,11,26,2.909090909,51,,game_mode_all_draft,lobby_type_ranked
8163645646,Abaddon,all,Lose,2/7/2025,23,Friday,35,0,13,13,1,51,,game_mode_all_draft,lobby_type_ranked
8163585570,Warlock,int,Win,2/7/2025,22,Friday,34.2,0,9,18,2,44,,game_mode_all_draft,lobby_type_ranked
8163511479,Skywrath Mage,int,Lose,2/7/2025,22,Friday,42.12,3,17,14,1,52,,game_mode_all_draft,lobby_type_ranked
8163418567,Skywrath Mage,int,Win,2/7/2025,21,Friday,36.3,4,11,22,2.363636364,44,,game_mode_all_draft,lobby_type_ranked
8163336333,Jakiro,int,Win,2/7/2025,20,Friday,40.28,7,8,16,2.875,51,,game_mode_all_draft,lobby_type_ranked
8163262908,Undying,str,Lose,2/7/2025,19,Friday,42.97,3,16,15,1.125,53,,game_mode_all_draft,lobby_type_ranked
8160859782,Marci,all,Lose,2/5/2025,23,Wednesday,42.48,4,11,10,1.272727273,51,,game_mode_all_draft,lobby_type_ranked
8160772884,Jakiro,int,Win,2/5/2025,22,Wednesday,42.8,2,8,18,2.5,44,,game_mode_all_draft,lobby_type_ranked
8160679574,Skywrath Mage,int,Lose,2/5/2025,21,Wednesday,54.25,3,12,17,1.666666667,44,,game_mode_all_draft,lobby_type_ranked
8160610839,Marci,all,Win,2/5/2025,20,Wednesday,33.8,7,10,31,3.8,51,,game_mode_all_draft,lobby_type_ranked
8160531653,Vengeful Spirit,agi,Lose,2/5/2025,19,Wednesday,45.7,2,16,12,0.875,45,,game_mode_all_draft,lobby_type_ranked
8160479169,Shadow Shaman,int,Lose,2/5/2025,19,Wednesday,32.95,0,13,22,1.692307692,53,,game_mode_all_draft,lobby_type_ranked
8160442788,Abaddon,all,Win,2/5/2025,18,Wednesday,23.97,1,4,24,6.25,52,,game_mode_all_draft,lobby_type_ranked
8159490407,Skywrath Mage,int,Win,2/4/2025,23,Tuesday,43.55,8,8,23,3.875,44,,game_mode_all_draft,lobby_type_ranked
8159433317,Skywrath Mage,int,Win,2/4/2025,22,Tuesday,33.27,6,7,12,2.571428571,41,,game_mode_all_draft,lobby_type_ranked
8159376338,Skywrath Mage,int,Win,2/4/2025,21,Tuesday,32.17,6,9,17,2.555555556,42,,game_mode_all_draft,lobby_type_ranked
8159293585,Vengeful Spirit,agi,Win,2/4/2025,20,Tuesday,43.2,3,14,21,1.714285714,51,,game_mode_all_draft,lobby_type_ranked
8159239501,Skywrath Mage,int,Lose,2/4/2025,20,Tuesday,29.83,4,13,12,1.230769231,51,,game_mode_all_draft,lobby_type_ranked
8158212481,Jakiro,int,Win,2/4/2025,0,Tuesday,38.37,8,11,16,2.181818182,52,,game_mode_all_draft,lobby_type_ranked
8158146939,Ogre Magi,str,Lose,2/3/2025,23,Monday,39.58,3,14,16,1.357142857,52,,game_mode_all_draft,lobby_type_ranked
8158023641,Skywrath Mage,int,Lose,2/3/2025,22,Monday,38.73,7,9,11,2,35,,game_mode_all_draft,lobby_type_ranked
8157958940,Skywrath Mage,int,Lose,2/3/2025,21,Monday,37.18,6,13,13,1.461538462,34,,game_mode_all_draft,lobby_type_ranked
8157717544,Skywrath Mage,int,Lose,2/3/2025,18,Monday,28.08,4,13,9,1,45,2,game_mode_all_draft,lobby_type_ranked
8157673552,Marci,all,Lose,2/3/2025,17,Monday,28.37,0,13,11,0.846153846,53,,game_mode_all_draft,lobby_type_ranked
8157626431,Skywrath Mage,int,Lose,2/3/2025,16,Monday,46.4,12,10,30,4.2,44,,game_mode_all_draft,lobby_type_ranked
8156788445,Marci,all,Win,2/3/2025,0,Monday,44.28,8,12,19,2.25,52,,game_mode_all_draft,lobby_type_ranked
8156721524,Undying,str,Win,2/2/2025,23,Sunday,36.15,9,10,19,2.8,53,,game_mode_all_draft,lobby_type_ranked
8156055090,Skywrath Mage,int,Lose,2/2/2025,15,Sunday,46.03,5,9,17,2.444444444,51,,game_mode_all_draft,lobby_type_ranked
8156016147,Skywrath Mage,int,Lose,2/2/2025,14,Sunday,32.27,6,13,13,1.461538462,51,,game_mode_all_draft,lobby_type_ranked
8155242744,Skywrath Mage,int,Lose,2/2/2025,0,Sunday,48.4,5,14,19,1.714285714,44,,game_mode_all_draft,lobby_type_ranked
8155159887,Vengeful Spirit,agi,Win,2/1/2025,23,Saturday,48.58,8,16,33,2.5625,44,,game_mode_all_draft,lobby_type_ranked
8155077510,Skywrath Mage,int,Win,2/1/2025,23,Saturday,47.05,6,13,31,2.846153846,52,,game_mode_all_draft,lobby_type_ranked
8154993916,Abaddon,all,Win,2/1/2025,22,Saturday,45.93,1,22,16,0.772727273,42,,game_mode_all_draft,lobby_type_ranked
8154936466,Marci,all,Win,2/1/2025,21,Saturday,29.7,2,6,12,2.333333333,41,,game_mode_all_draft,lobby_type_ranked
8154828617,Skywrath Mage,int,Win,2/1/2025,20,Saturday,58.85,11,18,26,2.055555556,43,,game_mode_all_draft,lobby_type_ranked
8154755313,Undying,str,Lose,2/1/2025,19,Saturday,40.75,7,18,17,1.333333333,41,,game_mode_all_draft,lobby_type_ranked
8153596213,Night Stalker,str,Lose,1/31/2025,23,Friday,38.98,7,11,4,1,51,,game_mode_all_draft,lobby_type_ranked
8153539918,Undying,str,Win,1/31/2025,22,Friday,30.53,2,8,22,3,44,,game_mode_all_draft,lobby_type_ranked
8153484928,Ogre Magi,str,Win,1/31/2025,22,Friday,29.53,2,11,30,2.909090909,51,,game_mode_all_draft,lobby_type_ranked
8153428787,Undying,str,Win,1/31/2025,21,Friday,31.03,6,6,20,4.333333333,54,,game_mode_all_draft,lobby_type_ranked
8150850201,Night Stalker,str,Win,1/29/2025,22,Wednesday,38.28,4,11,28,2.909090909,34,,game_mode_all_draft,lobby_type_ranked
8150794876,Abaddon,all,Win,1/29/2025,21,Wednesday,30.63,4,4,13,4.25,41,,game_mode_all_draft,lobby_type_ranked
8150737485,Skywrath Mage,int,Lose,1/29/2025,20,Wednesday,35.65,4,8,15,2.375,41,,game_mode_all_draft,lobby_type_ranked
8149643856,Skywrath Mage,int,Lose,1/28/2025,23,Tuesday,41.48,4,11,13,1.545454545,43,,game_mode_all_draft,lobby_type_ranked
8149552664,Skywrath Mage,int,Win,1/28/2025,22,Tuesday,34.23,8,8,24,4,51,,game_mode_all_draft,lobby_type_ranked
8149473419,Skywrath Mage,int,Win,1/28/2025,21,Tuesday,40.97,7,7,24,4.428571429,51,,game_mode_all_draft,lobby_type_ranked
8149431409,Skywrath Mage,int,Win,1/28/2025,21,Tuesday,22.42,6,0,8,14,44,,game_mode_all_draft,lobby_type_ranked
8149379563,Skywrath Mage,int,Win,1/28/2025,20,Tuesday,21.35,3,0,17,20,51,,game_mode_all_draft,lobby_type_ranked
8149284486,Shadow Shaman,int,Win,1/28/2025,19,Tuesday,31.53,8,10,13,2.1,44,,game_mode_all_draft,lobby_type_ranked
8148400762,Skywrath Mage,int,Win,1/28/2025,0,Tuesday,62.33,5,13,26,2.384615385,51,,game_mode_all_draft,lobby_type_ranked
8148325796,Enigma,all,Lose,1/27/2025,23,Monday,41.77,3,13,10,1,51,,game_mode_all_draft,lobby_type_ranked
8148258801,Crystal Maiden,int,Lose,1/27/2025,22,Monday,38.18,3,16,11,0.875,53,,game_mode_all_draft,lobby_type_ranked
8148180466,Undying,str,Win,1/27/2025,22,Monday,45.83,5,7,27,4.571428571,44,,game_mode_all_draft,lobby_type_ranked
8148101857,Shadow Shaman,int,Lose,1/27/2025,21,Monday,40.62,2,14,11,0.928571429,44,,game_mode_all_draft,lobby_type_ranked
8148023215,Skywrath Mage,int,Lose,1/27/2025,20,Monday,47.35,7,12,19,2.166666667,52,,game_mode_all_draft,lobby_type_ranked
8146997513,Shadow Shaman,int,Win,1/27/2025,0,Monday,36.67,0,12,25,2.083333333,43,,game_mode_all_draft,lobby_type_ranked
8146921106,Skywrath Mage,int,Lose,1/26/2025,23,Sunday,40.85,5,15,11,1.066666667,44,,game_mode_all_draft,lobby_type_ranked
8146843222,Jakiro,int,Lose,1/26/2025,23,Sunday,39.97,2,19,15,0.894736842,51,,game_mode_all_draft,lobby_type_ranked
8146764583,Shadow Shaman,int,Lose,1/26/2025,22,Sunday,40.32,3,14,14,1.214285714,44,,game_mode_all_draft,lobby_type_ranked
8146669857,Skywrath Mage,int,Lose,1/26/2025,21,Sunday,38.9,3,10,8,1.1,44,,game_mode_all_draft,lobby_type_ranked
8146608435,Snapfire,all,Lose,1/26/2025,20,Sunday,28.37,1,13,5,0.461538462,51,,game_mode_all_draft,lobby_type_ranked
8146513696,Abaddon,all,Lose,1/26/2025,20,Sunday,40.47,3,9,11,1.555555556,51,,game_mode_all_draft,lobby_type_ranked
8146436535,Skywrath Mage,int,Lose,1/26/2025,19,Sunday,42.87,7,8,18,3.125,45,,game_mode_all_draft,lobby_type_ranked
8146378557,Skywrath Mage,int,Win,1/26/2025,18,Sunday,33.33,3,4,24,6.75,44,,game_mode_all_draft,lobby_type_ranked
8145479892,Enigma,all,Win,1/26/2025,2,Sunday,27.35,3,6,25,4.666666667,43,,game_mode_all_draft,lobby_type_ranked
8145421486,Marci,all,Win,1/26/2025,1,Sunday,28.35,3,8,23,3.25,44,,game_mode_all_draft,lobby_type_ranked
8145361541,Skywrath Mage,int,Win,1/26/2025,1,Sunday,33.2,5,5,13,3.6,41,,game_mode_all_draft,lobby_type_ranked
8145263614,Shadow Shaman,int,Win,1/26/2025,0,Sunday,42.78,4,9,17,2.333333333,43,,game_mode_all_draft,lobby_type_ranked
8145184953,Witch Doctor,int,Win,1/25/2025,23,Saturday,40.37,4,7,20,3.428571429,43,,game_mode_all_draft,lobby_type_ranked
8145048305,Warlock,int,Win,1/25/2025,22,Saturday,69.87,4,11,42,4.181818182,44,,game_mode_all_draft,lobby_type_ranked
8144965920,Shadow Shaman,int,Win,1/25/2025,21,Saturday,41.68,1,8,15,2,42,,game_mode_all_draft,lobby_type_ranked
8144871266,Shadow Shaman,int,Win,1/25/2025,20,Saturday,40.62,4,9,35,4.333333333,43,,game_mode_all_draft,lobby_type_ranked
8144803158,Skywrath Mage,int,Lose,1/25/2025,19,Saturday,35.93,1,11,15,1.454545455,43,,game_mode_all_draft,lobby_type_ranked
8144669333,Skywrath Mage,int,Lose,1/25/2025,18,Saturday,30.6,2,9,8,1.111111111,43,,game_mode_all_draft,lobby_type_ranked
8144616006,Shadow Shaman,int,Win,1/25/2025,17,Saturday,28.72,3,7,19,3.142857143,44,,game_mode_all_draft,lobby_type_ranked
8144554604,Skywrath Mage,int,Win,1/25/2025,16,Saturday,41.15,8,10,29,3.7,43,,game_mode_all_draft,lobby_type_ranked
8143958576,Skywrath Mage,int,Win,1/25/2025,4,Saturday,43.3,10,8,27,4.625,33,,game_mode_all_draft,lobby_type_ranked
